order_id,order_date,ship_date,Category,sub_category,Region,Sales,Profit,Quantity
CA-2015-144288,2015-12-25,2015-12-31,Office Supplies,Labels,South,9.216,3.3408,4
CA-2015-144288,2015-12-25,2015-12-31,Office Supplies,Paper,South,10.368,3.6288,2
CA-2015-110632,2015-03-17,2015-03-22,Technology,Accessories,East,15.02,2.7036,1
CA-2015-110632,2015-03-17,2015-03-22,Office Supplies,Storage,East,33.82,9.1314,2
CA-2017-109589,2017-12-21,2017-12-24,Technology,Accessories,South,71,27.69,4
CA-2017-123967,2017-11-01,2017-11-03,Office Supplies,Binders,West,25.12,7.85,5
CA-2017-123967,2017-11-01,2017-11-03,Furniture,Tables,West,2665.62,239.9058,9
CA-2017-148929,2017-09-07,2017-09-11,Office Supplies,Storage,East,478.08,133.8624,8
CA-2017-134404,2017-12-27,2017-12-27,Technology,Phones,East,164.388,-35.6174,2
CA-2017-134404,2017-12-27,2017-12-27,Office Supplies,Art,East,13.248,3.6432,4
CA-2017-109778,2017-07-16,2017-07-21,Office Supplies,Art,Central,2.912,0.91,2
CA-2016-155845,2016-08-12,2016-08-15,Technology,Accessories,Central,1399.944,52.4979,7
CA-2017-145128,2017-07-09,2017-07-14,Furniture,Furnishings,Central,526.45,31.587,5
CA-2014-129091,2014-11-22,2014-11-27,Office Supplies,Envelopes,South,16.23,7.9527,3
CA-2014-129091,2014-11-22,2014-11-27,Office Supplies,Binders,South,319.9,156.751,5
CA-2014-129091,2014-11-22,2014-11-27,Office Supplies,Envelopes,South,11.36,5.3392,2
CA-2014-129091,2014-11-22,2014-11-27,Office Supplies,Appliances,South,675.12,290.3016,3
US-2014-155502,2014-01-26,2014-01-31,Furniture,Furnishings,South,62.82,30.7818,3
US-2014-155502,2014-01-26,2014-01-31,Office Supplies,Storage,South,489.92,0,8
US-2014-155502,2014-01-26,2014-01-31,Office Supplies,Paper,South,19.44,9.3312,3
US-2014-155502,2014-01-26,2014-01-31,Office Supplies,Paper,South,16.68,8.34,2
US-2014-155502,2014-01-26,2014-01-31,Technology,Phones,South,155.35,0,13
US-2014-155502,2014-01-26,2014-01-31,Furniture,Furnishings,South,12.42,4.4712,3
US-2014-155502,2014-01-26,2014-01-31,Technology,Phones,South,187.98,52.6344,2
CA-2015-121041,2015-11-03,2015-11-10,Office Supplies,Envelopes,Central,6.608,2.1476,2
CA-2017-131695,2017-06-30,2017-07-06,Office Supplies,Storage,East,248.57,67.1139,7
CA-2017-131695,2017-06-30,2017-07-06,Furniture,Furnishings,East,22.23,9.7812,1
CA-2016-137729,2016-05-05,2016-05-09,Office Supplies,Storage,West,5.98,1.0166,1
CA-2016-137729,2016-05-05,2016-05-09,Technology,Phones,West,246.168,21.5397,3
US-2016-115455,2016-09-08,2016-09-14,Furniture,Furnishings,Central,14.136,-7.7748,2
US-2016-115455,2016-09-08,2016-09-14,Furniture,Tables,Central,601.47,-300.735,3
CA-2017-128300,2017-11-24,2017-11-26,Technology,Phones,South,79.1,39.55,2
CA-2017-128300,2017-11-24,2017-11-26,Office Supplies,Binders,South,327.84,157.3632,8
CA-2017-149048,2017-05-13,2017-05-17,Office Supplies,Envelopes,Central,180.96,81.432,2
CA-2017-149048,2017-05-13,2017-05-17,Office Supplies,Binders,Central,914.97,411.7365,3
CA-2017-149048,2017-05-13,2017-05-17,Technology,Phones,Central,587.97,158.7519,3
CA-2017-149048,2017-05-13,2017-05-17,Office Supplies,Storage,Central,530.34,95.4612,2
CA-2017-149048,2017-05-13,2017-05-17,Office Supplies,Paper,Central,14.94,7.3206,3
CA-2017-108553,2017-04-23,2017-04-29,Office Supplies,Appliances,East,121.94,35.3626,2
CA-2017-108553,2017-04-23,2017-04-29,Office Supplies,Supplies,East,122.71,36.813,7
CA-2016-165848,2016-06-04,2016-06-04,Office Supplies,Paper,East,14.94,7.0218,3
CA-2016-165848,2016-06-04,2016-06-04,Technology,Machines,East,1349.85,364.4595,3
CA-2016-165848,2016-06-04,2016-06-04,Furniture,Bookcases,East,136.784,5.1294,1
CA-2016-165848,2016-06-04,2016-06-04,Furniture,Furnishings,East,61.12,20.7808,4
CA-2014-112718,2014-12-16,2014-12-21,Office Supplies,Binders,South,1.167,-0.8558,1
CA-2016-154053,2016-03-04,2016-03-10,Office Supplies,Art,West,16.99,4.9271,1
CA-2014-127446,2014-11-25,2014-11-30,Technology,Accessories,Central,24.672,0,3
CA-2014-127446,2014-11-25,2014-11-30,Office Supplies,Labels,Central,2.52,0.882,1
CA-2014-127446,2014-11-25,2014-11-30,Furniture,Tables,Central,1218.735,-121.8735,5
CA-2014-127446,2014-11-25,2014-11-30,Office Supplies,Labels,Central,5.904,1.9926,2
CA-2014-127446,2014-11-25,2014-11-30,Office Supplies,Paper,Central,15.696,5.1012,3
CA-2014-127446,2014-11-25,2014-11-30,Furniture,Furnishings,Central,6.096,-3.9624,3
CA-2016-137204,2016-04-28,2016-05-05,Furniture,Chairs,West,41.568,2.598,2
CA-2014-147298,2014-04-26,2014-05-03,Furniture,Chairs,West,230.28,23.028,3
CA-2014-147298,2014-04-26,2014-05-03,Office Supplies,Binders,West,18.288,5.715,6
CA-2017-147942,2017-04-01,2017-04-05,Office Supplies,Labels,West,5.78,2.7166,2
CA-2017-147942,2017-04-01,2017-04-05,Office Supplies,Binders,West,121.68,38.025,13
CA-2017-115931,2017-12-22,2017-12-26,Office Supplies,Art,West,4.17,1.0842,3
CA-2017-115931,2017-12-22,2017-12-26,Technology,Phones,West,67.04,6.704,4
CA-2017-115931,2017-12-22,2017-12-26,Office Supplies,Storage,West,37.32,10.4496,3
CA-2017-115931,2017-12-22,2017-12-26,Office Supplies,Labels,West,18.45,8.6715,5
CA-2014-164861,2014-12-03,2014-12-06,Office Supplies,Paper,Central,25.92,12.4416,4
CA-2017-127180,2017-10-22,2017-10-24,Technology,Copiers,East,11199.968,3919.9888,4
CA-2017-127180,2017-10-22,2017-10-24,Technology,Phones,East,2399.6,647.892,8
CA-2017-127180,2017-10-22,2017-10-24,Office Supplies,Envelopes,East,63.9,28.755,5
CA-2017-127180,2017-10-22,2017-10-24,Technology,Phones,East,52.99,0.5299,1
US-2017-165344,2017-11-13,2017-11-15,Technology,Accessories,East,60.864,9.1296,4
US-2017-165344,2017-11-13,2017-11-15,Technology,Machines,East,652.995,-935.9595,7
US-2017-165344,2017-11-13,2017-11-15,Office Supplies,Binders,East,11.22,-7.48,10
CA-2015-168186,2015-09-10,2015-09-15,Office Supplies,Paper,Central,14.94,7.0218,3
US-2017-110604,2017-05-15,2017-05-20,Furniture,Furnishings,West,39.96,17.1828,2
US-2017-110604,2017-05-15,2017-05-20,Furniture,Chairs,West,42.624,4.2624,2
US-2017-110604,2017-05-15,2017-05-20,Furniture,Chairs,West,220.96,24.858,1
CA-2015-116750,2015-07-05,2015-07-10,Furniture,Furnishings,South,4.928,0.7392,2
CA-2015-116750,2015-07-05,2015-07-10,Office Supplies,Binders,South,7.23,-5.784,5
CA-2015-162369,2015-08-15,2015-08-19,Office Supplies,Storage,West,323.1,61.389,2
CA-2017-108441,2017-06-12,2017-06-18,Office Supplies,Paper,East,19.04,9.3296,4
CA-2017-108441,2017-06-12,2017-06-18,Office Supplies,Binders,East,13.128,4.2666,3
CA-2017-108441,2017-06-12,2017-06-18,Office Supplies,Art,East,64.14,16.6764,3
CA-2017-108441,2017-06-12,2017-06-18,Furniture,Chairs,East,858.24,143.04,4
CA-2015-169740,2015-02-20,2015-02-25,Technology,Accessories,South,29.99,2.999,1
CA-2016-124051,2016-12-29,2016-12-30,Office Supplies,Paper,Central,186.048,67.4424,6
CA-2016-149111,2016-04-17,2016-04-21,Technology,Phones,South,36.792,4.1391,1
CA-2016-149111,2016-04-17,2016-04-21,Furniture,Furnishings,South,18.624,6.2856,8
CA-2014-131002,2014-09-07,2014-09-12,Furniture,Furnishings,Central,57.69,23.6529,3
CA-2014-131002,2014-09-07,2014-09-12,Office Supplies,Binders,Central,42.81,20.1207,3
CA-2014-131002,2014-09-07,2014-09-12,Office Supplies,Paper,Central,12.96,6.2208,2
CA-2014-131002,2014-09-07,2014-09-12,Furniture,Furnishings,Central,821.88,213.6888,6
CA-2014-131002,2014-09-07,2014-09-12,Technology,Phones,Central,104.85,28.3095,3
US-2016-146794,2016-09-26,2016-10-01,Furniture,Bookcases,West,424.9575,19.998,5
CA-2017-112515,2017-09-17,2017-09-21,Office Supplies,Binders,West,10.776,3.5022,3
CA-2017-112515,2017-09-17,2017-09-21,Office Supplies,Binders,West,11.784,4.2717,3
CA-2017-112515,2017-09-17,2017-09-21,Office Supplies,Paper,West,164.88,80.7912,3
CA-2017-112515,2017-09-17,2017-09-21,Furniture,Bookcases,West,1292.94,77.5764,3
CA-2017-112515,2017-09-17,2017-09-21,Office Supplies,Binders,West,25.584,8.9544,2
CA-2017-112515,2017-09-17,2017-09-21,Office Supplies,Storage,West,261.74,65.435,2
CA-2017-112515,2017-09-17,2017-09-21,Office Supplies,Labels,West,14.4,7.056,5
CA-2016-150343,2016-08-16,2016-08-20,Office Supplies,Envelopes,West,10.86,5.1042,3
CA-2015-135538,2015-12-24,2015-12-28,Furniture,Chairs,West,883.84,99.432,4
CA-2017-123372,2017-11-28,2017-12-02,Technology,Phones,East,1979.89,494.9725,11
CA-2017-123372,2017-11-28,2017-12-02,Office Supplies,Envelopes,East,79.96,35.982,2
CA-2017-159604,2017-04-14,2017-04-15,Office Supplies,Binders,Central,8.76,4.2048,2
CA-2016-164784,2016-05-01,2016-05-04,Office Supplies,Labels,South,3.984,1.2948,1
CA-2016-164784,2016-05-01,2016-05-04,Furniture,Tables,South,370.62,-142.071,3
CA-2016-164784,2016-05-01,2016-05-04,Office Supplies,Binders,South,2.742,-2.0108,2
CA-2016-111794,2016-10-01,2016-10-01,Technology,Accessories,Central,79.512,20.8719,3
CA-2016-111794,2016-10-01,2016-10-01,Office Supplies,Paper,Central,28.352,9.5688,1
US-2015-139759,2015-08-25,2015-08-30,Furniture,Chairs,West,40.784,4.5882,1
US-2015-139759,2015-08-25,2015-08-30,Office Supplies,Appliances,West,105.96,29.6688,4
CA-2014-126403,2014-09-09,2014-09-12,Office Supplies,Paper,East,166.44,79.8912,3
CA-2014-126403,2014-09-09,2014-09-12,Furniture,Chairs,East,785.88,212.1876,6
CA-2014-126403,2014-09-09,2014-09-12,Office Supplies,Paper,East,26.2,12.838,2
CA-2014-126403,2014-09-09,2014-09-12,Office Supplies,Storage,East,1325.85,238.653,5
CA-2017-136875,2017-12-03,2017-12-03,Office Supplies,Paper,West,166.44,79.8912,3
CA-2017-132185,2017-11-27,2017-12-02,Office Supplies,Art,South,8.76,0.7665,5
CA-2017-132185,2017-11-27,2017-12-02,Office Supplies,Appliances,South,43.584,4.3584,1
US-2014-160780,2014-06-21,2014-06-21,Office Supplies,Binders,West,11.088,-8.1312,7
US-2014-160780,2014-06-21,2014-06-21,Office Supplies,Binders,West,25.164,-16.776,2
CA-2017-127026,2017-01-21,2017-01-27,Office Supplies,Binders,Central,14.4,7.056,5
CA-2017-127026,2017-01-21,2017-01-27,Technology,Accessories,Central,619.95,111.591,5
CA-2017-127026,2017-01-21,2017-01-27,Office Supplies,Binders,Central,89.52,42.0744,4
CA-2017-127026,2017-01-21,2017-01-27,Technology,Machines,Central,350.973,152.0883,3
CA-2017-127026,2017-01-21,2017-01-27,Technology,Phones,Central,164.99,49.497,1
CA-2017-137085,2017-06-29,2017-07-06,Office Supplies,Binders,West,312.552,101.5794,9
CA-2016-133123,2016-09-06,2016-09-11,Office Supplies,Envelopes,South,95.952,29.985,3
CA-2016-133123,2016-09-06,2016-09-11,Office Supplies,Binders,South,3.204,-2.4564,2
US-2016-128195,2016-08-04,2016-08-05,Office Supplies,Binders,Central,3.98,-6.567,5
CA-2015-153220,2015-11-12,2015-11-14,Office Supplies,Paper,West,15.7,7.065,5
CA-2014-123064,2014-06-30,2014-07-02,Office Supplies,Art,Central,5.248,1.64,4
CA-2017-156412,2017-12-04,2017-12-08,Office Supplies,Binders,East,5.346,-4.455,3
US-2016-144211,2016-08-28,2016-09-02,Office Supplies,Paper,West,15.48,5.6115,3
US-2016-144211,2016-08-28,2016-09-02,Technology,Phones,West,108.576,8.1432,3
CA-2016-138079,2016-01-22,2016-01-28,Furniture,Furnishings,West,109.9,37.366,5
CA-2014-143182,2014-10-15,2014-10-20,Furniture,Furnishings,South,15.384,4.0383,1
CA-2016-161662,2016-02-07,2016-02-09,Office Supplies,Paper,East,30.352,10.6232,2
CA-2014-145317,2014-03-18,2014-03-23,Technology,Machines,South,821.3,-16.426,4
CA-2014-145317,2014-03-18,2014-03-23,Technology,Machines,South,22638.48,-1811.0784,6
CA-2014-145317,2014-03-18,2014-03-23,Office Supplies,Paper,South,21.376,7.4816,4
CA-2014-145317,2014-03-18,2014-03-23,Office Supplies,Art,South,8.016,1.002,3
CA-2014-145317,2014-03-18,2014-03-23,Furniture,Furnishings,South,30.768,8.0766,2
CA-2014-145317,2014-03-18,2014-03-23,Office Supplies,Fasteners,South,18.936,5.9175,3
CA-2014-145317,2014-03-18,2014-03-23,Furniture,Furnishings,South,122.352,15.294,3
CA-2014-143413,2014-05-24,2014-05-30,Office Supplies,Paper,East,116.28,56.9772,3
CA-2017-156818,2017-07-11,2017-07-13,Technology,Accessories,East,132.6,17.238,6
CA-2017-155873,2017-06-16,2017-06-21,Office Supplies,Supplies,West,16.68,4.3368,2
CA-2017-155873,2017-06-16,2017-06-21,Office Supplies,Paper,West,19.44,9.3312,3
CA-2017-155873,2017-06-16,2017-06-21,Office Supplies,Paper,West,192.16,92.2368,4
CA-2015-121797,2015-01-30,2015-02-06,Furniture,Furnishings,West,227.36,81.8496,7
CA-2015-121797,2015-01-30,2015-02-06,Technology,Machines,West,1919.976,215.9973,3
US-2015-120572,2015-12-11,2015-12-15,Office Supplies,Binders,South,12.828,-8.9796,2
CA-2017-132430,2017-10-09,2017-10-11,Furniture,Furnishings,East,45.888,9.1776,4
CA-2017-146031,2017-07-29,2017-08-01,Office Supplies,Art,East,60.12,22.2444,9
CA-2014-110100,2014-04-25,2014-04-29,Technology,Phones,South,302.376,37.797,3
CA-2015-103723,2015-12-01,2015-12-06,Office Supplies,Art,West,13.9,5.56,5
CA-2014-127187,2014-12-04,2014-12-08,Technology,Phones,East,129.98,62.3904,2
CA-2017-128475,2017-08-26,2017-09-01,Technology,Accessories,South,71.98,15.1158,2
CA-2014-100006,2014-09-07,2014-09-13,Technology,Phones,East,377.97,109.6113,3
CA-2017-144827,2017-12-21,2017-12-27,Office Supplies,Storage,West,124.36,33.5772,2
CA-2014-110030,2014-12-06,2014-12-08,Furniture,Furnishings,Central,23.976,-14.3856,3
CA-2014-121286,2014-11-04,2014-11-08,Office Supplies,Fasteners,South,8.376,2.7222,3
CA-2014-121286,2014-11-04,2014-11-08,Office Supplies,Appliances,South,58.24,5.096,5
CA-2016-164735,2016-04-14,2016-04-19,Office Supplies,Storage,South,81.2,12.18,5
CA-2014-153479,2014-10-04,2014-10-08,Office Supplies,Labels,West,14.45,6.7915,5
CA-2014-153479,2014-10-04,2014-10-08,Office Supplies,Binders,West,95.648,31.0856,2
CA-2017-149888,2017-11-07,2017-11-13,Technology,Phones,East,359.97,-71.994,5
CA-2017-149888,2017-11-07,2017-11-13,Furniture,Tables,East,350.352,-140.1408,4
CA-2017-119193,2017-12-22,2017-12-24,Office Supplies,Binders,East,1.641,-1.3128,1
CA-2017-119193,2017-12-22,2017-12-24,Technology,Phones,East,629.958,94.4937,7
CA-2017-104801,2017-02-13,2017-02-19,Office Supplies,Art,West,6.63,1.7901,3
CA-2017-104801,2017-02-13,2017-02-19,Technology,Accessories,West,799.96,343.9828,4
CA-2017-104801,2017-02-13,2017-02-19,Furniture,Furnishings,West,107.53,21.506,1
CA-2014-107594,2014-07-02,2014-07-06,Technology,Phones,East,73.98,19.9746,2
CA-2014-107594,2014-07-02,2014-07-06,Office Supplies,Art,East,5.58,2.1762,1
CA-2015-129770,2015-02-21,2015-02-23,Office Supplies,Paper,West,49.12,23.0864,4
CA-2015-115798,2015-11-13,2015-11-19,Technology,Phones,East,377.97,94.4925,3
CA-2015-115798,2015-11-13,2015-11-19,Office Supplies,Paper,East,42.28,19.8716,7
CA-2015-115798,2015-11-13,2015-11-19,Furniture,Bookcases,East,299.97,56.9943,3
CA-2015-115798,2015-11-13,2015-11-19,Technology,Phones,East,89.98,43.1904,2
CA-2017-122707,2017-04-16,2017-04-18,Office Supplies,Supplies,South,477.24,9.5448,4
CA-2017-122707,2017-04-16,2017-04-18,Technology,Accessories,South,25.98,1.5588,2
CA-2016-165015,2016-02-25,2016-02-27,Office Supplies,Envelopes,East,46.72,17.52,5
CA-2014-149244,2014-11-04,2014-11-08,Furniture,Furnishings,West,35.34,13.4292,2
CA-2015-140144,2015-06-20,2015-06-25,Furniture,Furnishings,West,257.64,100.4796,6
CA-2015-140144,2015-06-20,2015-06-25,Technology,Phones,West,125.976,47.241,3
CA-2017-163321,2017-08-07,2017-08-11,Technology,Accessories,South,79.992,21.9978,1
CA-2014-155887,2014-05-12,2014-05-17,Furniture,Tables,East,700.056,-130.0104,3
US-2015-165449,2015-11-22,2015-11-26,Technology,Accessories,Central,27.168,-1.3584,4
CA-2015-110247,2015-12-04,2015-12-08,Office Supplies,Binders,South,8.226,-6.0324,3
US-2014-141257,2014-06-08,2014-06-14,Furniture,Chairs,West,585.552,73.194,3
CA-2014-154669,2014-08-08,2014-08-11,Office Supplies,Storage,West,423.28,110.0528,11
CA-2014-158029,2014-05-26,2014-05-30,Furniture,Chairs,West,225.296,22.5296,2
CA-2015-155306,2015-04-17,2015-04-21,Office Supplies,Art,West,5.56,2.224,2
CA-2015-155306,2015-04-17,2015-04-21,Technology,Accessories,West,323.37,129.348,3
CA-2015-155306,2015-04-17,2015-04-21,Technology,Phones,West,783.96,68.5965,5
CA-2015-155306,2015-04-17,2015-04-21,Office Supplies,Appliances,West,1447.65,419.8185,5
CA-2015-155306,2015-04-17,2015-04-21,Office Supplies,Paper,West,11.96,5.8604,2
CA-2016-127775,2016-06-11,2016-06-13,Technology,Accessories,East,239.97,71.991,3
CA-2016-146171,2016-03-11,2016-03-15,Furniture,Furnishings,South,76.92,31.5372,4
CA-2016-146171,2016-03-11,2016-03-15,Office Supplies,Storage,South,481.32,125.1432,4
CA-2014-129574,2014-05-26,2014-05-29,Office Supplies,Paper,West,48.4,23.232,5
CA-2017-126536,2017-10-12,2017-10-14,Technology,Accessories,West,0.99,0.4356,1
CA-2017-126536,2017-10-12,2017-10-14,Office Supplies,Binders,West,101.84,36.917,5
CA-2017-165757,2017-06-22,2017-06-28,Office Supplies,Binders,East,10.332,-7.5768,3
CA-2017-165757,2017-06-22,2017-06-28,Office Supplies,Binders,East,31.155,-23.8855,5
CA-2017-165757,2017-06-22,2017-06-28,Office Supplies,Storage,East,8.928,0.6696,2
CA-2017-167752,2017-01-15,2017-01-18,Office Supplies,Appliances,East,34.384,3.8682,1
CA-2017-167752,2017-01-15,2017-01-18,Office Supplies,Appliances,East,1924.16,312.676,8
US-2015-122140,2015-04-02,2015-04-07,Office Supplies,Appliances,Central,32.192,-80.48,2
US-2015-122140,2015-04-02,2015-04-07,Technology,Accessories,Central,50.12,-0.6265,7
US-2015-122140,2015-04-02,2015-04-07,Technology,Accessories,Central,47.976,1.7991,3
CA-2016-163986,2016-09-03,2016-09-10,Office Supplies,Storage,Central,54.5,14.17,5
CA-2017-158967,2017-12-10,2017-12-12,Furniture,Furnishings,South,19.104,5.7312,3
CA-2016-131576,2016-11-22,2016-11-26,Office Supplies,Binders,Central,49.44,24.2256,3
CA-2017-143455,2017-11-11,2017-11-18,Office Supplies,Paper,East,10.368,3.6288,2
CA-2016-144729,2016-10-21,2016-10-25,Office Supplies,Storage,West,154.44,1.5444,3
CA-2015-127019,2015-12-21,2015-12-25,Office Supplies,Appliances,West,60.984,4.5738,7
CA-2015-138534,2015-07-17,2015-07-19,Furniture,Bookcases,West,195.466,-13.7976,2
CA-2017-108322,2017-04-30,2017-05-05,Furniture,Furnishings,South,23.68,6.216,8
CA-2017-108322,2017-04-30,2017-05-05,Technology,Accessories,South,2.376,0.7425,3
CA-2017-167668,2017-05-06,2017-05-08,Office Supplies,Labels,East,59.2,29.6,4
CA-2017-146724,2017-11-20,2017-11-27,Office Supplies,Art,Central,22,9.68,10
CA-2016-139878,2016-11-11,2016-11-16,Technology,Phones,Central,257.98,74.8142,2
US-2016-106677,2016-11-05,2016-11-10,Technology,Phones,East,23.988,-15.992,2
CA-2016-116974,2016-10-09,2016-10-15,Technology,Phones,East,23.976,-15.5844,4
CA-2015-149972,2015-09-21,2015-09-23,Furniture,Chairs,West,601.536,0,4
CA-2015-149972,2015-09-21,2015-09-23,Office Supplies,Fasteners,West,7.9,2.528,2
US-2014-117744,2014-12-02,2014-12-06,Furniture,Furnishings,Central,58.36,-24.803,5
US-2014-117744,2014-12-02,2014-12-06,Office Supplies,Art,Central,16.464,1.4406,7
US-2014-117744,2014-12-02,2014-12-06,Furniture,Furnishings,Central,39.96,-23.976,5
CA-2014-125514,2014-09-21,2014-09-22,Office Supplies,Appliances,Central,25.96,7.5284,2
CA-2014-125514,2014-09-21,2014-09-22,Office Supplies,Appliances,Central,36.27,10.881,3
CA-2014-125514,2014-09-21,2014-09-22,Office Supplies,Paper,Central,6.48,3.1104,1
CA-2014-154599,2014-04-12,2014-04-17,Technology,Phones,West,1075.088,94.0702,14
CA-2014-154599,2014-04-12,2014-04-17,Technology,Phones,West,438.368,38.3572,4
CA-2014-154599,2014-04-12,2014-04-17,Office Supplies,Binders,West,18.088,6.5569,7
CA-2014-154599,2014-04-12,2014-04-17,Furniture,Bookcases,West,308.499,-18.147,3
CA-2017-158743,2017-10-20,2017-10-27,Office Supplies,Art,South,13.36,4.1416,4
CA-2017-158743,2017-10-20,2017-10-27,Office Supplies,Paper,South,39.96,18.7812,2
CA-2017-158743,2017-10-20,2017-10-27,Office Supplies,Binders,South,145.85,70.008,5
CA-2016-153318,2016-10-25,2016-10-28,Technology,Phones,South,783.96,78.396,5
US-2015-110163,2015-11-01,2015-11-04,Office Supplies,Art,West,7.88,1.773,1
CA-2017-143329,2017-11-03,2017-11-08,Furniture,Furnishings,West,41.37,17.3754,3
CA-2015-159380,2015-05-12,2015-05-16,Office Supplies,Paper,West,12.84,5.778,3
CA-2015-159380,2015-05-12,2015-05-16,Office Supplies,Paper,West,25.68,11.556,6
CA-2015-122623,2015-09-07,2015-09-11,Furniture,Chairs,Central,47.516,-2.0364,2
CA-2015-148635,2015-07-25,2015-07-27,Office Supplies,Fasteners,West,9.42,0.471,2
CA-2015-148635,2015-07-25,2015-07-27,Office Supplies,Paper,West,12.96,6.2208,2
CA-2015-148635,2015-07-25,2015-07-27,Furniture,Bookcases,West,704.9,56.392,5
CA-2015-148635,2015-07-25,2015-07-27,Furniture,Chairs,West,561.568,28.0784,2
CA-2015-135685,2015-11-16,2015-11-18,Office Supplies,Paper,Central,179.82,84.5154,9
CA-2015-135685,2015-11-16,2015-11-18,Furniture,Furnishings,Central,185.58,76.0878,6
CA-2015-135685,2015-11-16,2015-11-18,Furniture,Tables,Central,214.11,36.3987,3
CA-2015-135685,2015-11-16,2015-11-18,Technology,Accessories,Central,999.96,229.9908,4
CA-2015-135685,2015-11-16,2015-11-18,Furniture,Tables,Central,653.55,111.1035,3
CA-2015-104626,2015-09-01,2015-09-08,Office Supplies,Binders,East,114.6,51.57,5
CA-2015-104626,2015-09-01,2015-09-08,Furniture,Chairs,East,60.74,15.185,1
